"simulation_index","MOD_demand_subset","fleet_size","network_name","vehtype","objective_function","evaluation_int_start","evaluation_int_end","random_seed","start_time","end_time","op_module","demand_base","op_init_veh_distribution","network_type","sim_env","sumo_t_update","sumo_fcd_vehicles","rerouting_sc","hybrid_router","p_ref","reliable_tt_det","f_det","reliable_tt_prob","k_quantile","sim_declined_rq","rtt_corr_add","op_max_wait_time","routing_behavior_scenario","op_const_boarding_time","Simulated?"
"3559","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.55","pv_replacement","0","300","","30","1"
"3560","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.6","pv_replacement","0","300","","30","1"
"3561","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.65","pv_replacement","0","300","","30","1"
"3562","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.7","pv_replacement","0","300","","30","1"
"3563","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.75","pv_replacement","0","300","","30","1"
"3564","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.8","pv_replacement","0","300","","30","1"
"3565","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.85","pv_replacement","0","300","","30","1"
"3566","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.9","pv_replacement","0","300","","30","1"
"3567","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.95","pv_replacement","0","300","","30","1"
"3568","0.05","750","sumo_in_mean_s_0-3_c_0","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.97","pv_replacement","0","300","","30","1"
"3569","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1","0","","pv_replacement","1","300","","30","0"
"3570","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.02","0","","pv_replacement","1","300","","30","0"
"3571","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.04","0","","pv_replacement","1","300","","30","0"
"3572","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.06","0","","pv_replacement","1","300","","30","0"
"3573","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.08","0","","pv_replacement","1","300","","30","0"
"3574","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.1","0","","pv_replacement","1","300","","30","0"
"3575","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.12","0","","pv_replacement","1","300","","30","0"
"3576","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.14","0","","pv_replacement","1","300","","30","0"
"3577","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.16","0","","pv_replacement","1","300","","30","0"
"3578","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.18","0","","pv_replacement","1","300","","30","0"
"3579","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","1","1.2","0","","pv_replacement","1","300","","30","0"
"3580","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.5","pv_replacement","1","300","","30","0"
"3581","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.55","pv_replacement","1","300","","30","0"
"3582","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.6","pv_replacement","1","300","","30","0"
"3583","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.65","pv_replacement","1","300","","30","0"
"3584","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.7","pv_replacement","1","300","","30","0"
"3585","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.75","pv_replacement","1","300","","30","0"
"3586","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.8","pv_replacement","1","300","","30","0"
"3587","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.85","pv_replacement","1","300","","30","0"
"3588","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.9","pv_replacement","1","300","","30","0"
"3589","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.95","pv_replacement","1","300","","30","0"
"3590","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","900","all",,"0","","0","","1","0.97","pv_replacement","1","300","","30","0"
"3591","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","pv_replacement","1","300","","30","0"
"3592","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1","0","","pv_replacement","1","300","","30","0"
"3593","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.02","0","","pv_replacement","1","300","","30","0"
"3594","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.04","0","","pv_replacement","1","300","","30","0"
"3595","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.06","0","","pv_replacement","1","300","","30","0"
"3596","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.08","0","","pv_replacement","1","300","","30","0"
"3597","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.1","0","","pv_replacement","1","300","","30","0"
"3598","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.12","0","","pv_replacement","1","300","","30","0"
"3599","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.14","0","","pv_replacement","1","300","","30","0"
"3600","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.16","0","","pv_replacement","1","300","","30","0"
"3601","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.18","0","","pv_replacement","1","300","","30","0"
"3602","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","1","1.2","0","","pv_replacement","1","300","","30","0"
"3603","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.5","pv_replacement","1","300","","30","0"
"3604","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.55","pv_replacement","1","300","","30","0"
"3605","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.6","pv_replacement","1","300","","30","0"
"3606","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.65","pv_replacement","1","300","","30","0"
"3607","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.7","pv_replacement","1","300","","30","0"
"3608","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.75","pv_replacement","1","300","","30","0"
"3609","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.8","pv_replacement","1","300","","30","0"
"3610","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.85","pv_replacement","1","300","","30","0"
"3611","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.9","pv_replacement","1","300","","30","0"
"3612","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.95","pv_replacement","1","300","","30","0"
"3613","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","1","0.97","pv_replacement","1","300","","30","0"
"3614","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.02","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","306","","30","0"
"3615","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.04","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","312","","30","0"
"3616","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.06","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","318","","30","0"
"3617","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.08","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","324","","30","0"
"3618","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.10","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","330","","30","0"
"3619","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.12","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","336","","30","0"
"3620","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.14","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","342","","30","0"
"3621","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.16","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","348","","30","0"
"3622","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.18","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","354","","30","0"
"3623","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.20","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","360","","30","0"
"3624","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.02","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3625","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.04","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3626","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.06","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3627","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.08","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3628","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.10","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3629","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.12","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3630","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.14","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3631","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.16","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3632","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.18","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3633","0.05","750","sumo_in_mean_s_0-3_c_0_c_cf_1.20","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3634","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3635","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1","0","","pv_replacement","0","300","","30","0"
"3636","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.02","0","","pv_replacement","0","300","","30","0"
"3637","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.04","0","","pv_replacement","0","300","","30","0"
"3638","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.06","0","","pv_replacement","0","300","","30","0"
"3639","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.08","0","","pv_replacement","0","300","","30","0"
"3640","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.1","0","","pv_replacement","0","300","","30","0"
"3641","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.12","0","","pv_replacement","0","300","","30","0"
"3642","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.14","0","","pv_replacement","0","300","","30","0"
"3643","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.16","0","","pv_replacement","0","300","","30","0"
"3644","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.18","0","","pv_replacement","0","300","","30","0"
"3645","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.2","0","","pv_replacement","0","300","","30","0"
"3646","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.5","pv_replacement","0","300","","30","0"
"3647","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.55","pv_replacement","0","300","","30","0"
"3648","0.1","1500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.6","pv_replacement","0","300","","30","0"
