from_node,to_node,edge_tt,distance,source_edge_id,edge_var
75770.0,75771.0,10.66,82.58,169564692,0.0
75772.0,75773.0,22.31,175.27,169658769#0,0.0
75776.0,75777.0,20.92,147.69,169658772#1,0.0
75778.0,75779.0,15.79,41.02,169658774#0,0.0
75780.0,75781.0,10.85,83.89,169659241#2,0.0
75782.0,75783.0,10.76,84.01,169659241#3,0.0
75784.0,75785.0,11.73,93.62,169659241#4,0.0
75786.0,75787.0,8.1,17.18,169659242,0.0
75788.0,75789.0,16.54,124.61,169659243#0,0.0
75790.0,75791.0,13.93,100.8,169659243#1,0.0
75792.0,75793.0,8.23,59.22,169659243#2,0.0
75794.0,75795.0,3.94,29.18,169659401,0.0
75798.0,75799.0,12.88,153.05,169704581,0.0
75800.0,75801.0,18.2,164.35,169707723#0,0.0
75802.0,75803.0,17.15,157.9,169707723#1,0.0
75804.0,75805.0,29.46,202.69,169707724#1,0.0
75808.0,75809.0,10.05,80.48,169711650#1,0.0
75812.0,75813.0,13.43,123.2,169711777#0,0.0
75814.0,75815.0,15.08,133.31,169711777#1,0.0
75816.0,75817.0,18.33,159.89,169711777#3,0.0
75818.0,75819.0,0.91,7.65,169717722#1,0.0
75820.0,75821.0,7.57,68.82,169717723#2,0.0
75822.0,75823.0,14.94,122.45,169719061#2,0.0
75830.0,75831.0,30.85,245.82,169738739#1,0.0
75832.0,75833.0,17.11,217.01,169738742#1,0.0
75834.0,75835.0,27.6,218.22,169738742#2,0.0
75836.0,75837.0,6.21,78.04,169739103,0.0
75838.0,75839.0,2.64,32.32,169742746#2,0.0
75840.0,75841.0,17.53,221.44,169742746#3,0.0
75842.0,75843.0,16.42,130.9,169753564#1,0.0
75844.0,75845.0,7.82,41.53,169753564#2,0.0
75846.0,75847.0,9.66,61.34,169753565#0,0.0
75848.0,75849.0,12.2,80.07,169753566#1,0.0
75854.0,75855.0,8.86,64.94,169753567#5,0.0
75856.0,75857.0,24.69,192.35,169753567#6,0.0
75858.0,75859.0,23.64,181.88,169753567#7,0.0
75860.0,75861.0,13.46,103.21,169753568#1,0.0
75862.0,75863.0,10.5,135.09,169753571#2,0.0
75868.0,75869.0,11.93,90.25,169753575#1,0.0
75870.0,75871.0,0.03,0.2,169753575#2,0.0
75878.0,75879.0,24.03,195.75,169755108#2,0.0
75886.0,75887.0,8.26,65.29,169755111#0,0.0
75898.0,75899.0,,0.77,169760006#0,0.0
75906.0,75907.0,15.09,113.04,169760009#0,0.0
75908.0,75909.0,9.08,67.81,169760009#1,0.0
75910.0,75911.0,9.89,70.21,169760009#2,0.0
75912.0,75913.0,23.09,304.31,169760010#2,0.0
75914.0,75915.0,20.24,163.61,169760010#3,0.0
75916.0,75917.0,9.84,208.07,169762615,0.0
75918.0,75919.0,0.77,10.05,169762617,0.0
75920.0,75921.0,14.92,116.49,169763711,0.0
75922.0,75923.0,1.34,9.99,169764274,0.0
75924.0,75925.0,23.82,169.13,16982988,0.0
75926.0,75927.0,9.92,73.75,169999355#2,0.0
75930.0,75931.0,21.86,290.02,170149079#1,0.0
75932.0,75933.0,4.1,47.29,170149080#2,0.0
75934.0,75935.0,10.48,152.38,170149081,0.0
75938.0,75939.0,49.54,125.25,170311602,0.0
75940.0,75941.0,6.14,70.18,170311604#0,0.0
75942.0,75943.0,1.37,13.43,170393089#0,0.0
75948.0,75949.0,28.08,294.94,170421828,0.0
75962.0,75963.0,1.99,22.05,170780644,0.0
75964.0,75965.0,38.67,492.69,170856429#2,0.0
75966.0,75967.0,5.5,69.47,171035634#0,0.0
75976.0,75977.0,5.61,60.34,171095992,0.0
75978.0,75979.0,7.94,101.32,171184261,0.0
75980.0,75981.0,33.53,262.98,171310824#0,0.0
75984.0,75985.0,23.85,140.25,171364190#1,0.0
75986.0,75987.0,19.22,109.88,171364190#4,0.0
75988.0,75989.0,4.2,54.74,171423001,0.0
75990.0,75991.0,8.91,99.33,171603011#0,0.0
75992.0,75993.0,7.08,91.54,171603011#1,0.0
75994.0,75995.0,8.45,107.13,171603011#2,0.0
76006.0,76007.0,13.53,132.08,171603547#0,0.0
76008.0,76009.0,7.91,99.24,171603547#1,0.0
76024.0,76025.0,11.64,144.38,171733375#1,0.0
76026.0,76027.0,4.66,49.89,171733375#10,0.0
76028.0,76029.0,12.88,95.47,171733375#11,0.0
76030.0,76031.0,8.99,91.71,171733375#2,0.0
76032.0,76033.0,0.04,0.25,171733375#4,0.0
76034.0,76035.0,4.33,32.24,171733375#5,0.0
76036.0,76037.0,3.03,22.5,171733375#6,0.0
76038.0,76039.0,13.62,124.97,171733375#7,0.0
76040.0,76041.0,2.3,23.09,171785434#0,0.0
76042.0,76043.0,4.71,67.88,171785434#1,0.0
76044.0,76045.0,16.9,171.73,171785434#2,0.0
76046.0,76047.0,19.64,256.74,171785434#3,0.0
76048.0,76049.0,31.06,465.58,171785434#5,0.0
76050.0,76051.0,2.49,38.73,171785434#6,0.0
76052.0,76053.0,7.33,111.72,171785434#7,0.0
76054.0,76055.0,12.07,185.45,171785434#8,0.0
76056.0,76057.0,8.06,97.91,171785435,0.0
76058.0,76059.0,9.21,114.1,171867090#0,0.0
76060.0,76061.0,9.06,119.51,171867090#1,0.0
76062.0,76063.0,6.31,69.54,171867091,0.0
76064.0,76065.0,23.78,263.6,171985978#1,0.0
76066.0,76067.0,23.83,300.21,171985978#3,0.0
76068.0,76069.0,7.99,105.51,171985978#4,0.0
76080.0,76081.0,26.87,182.38,172078325#2,0.0
76092.0,76093.0,27.96,204.35,172098979,0.0
76098.0,76099.0,19.77,219.22,172098981,0.0
76100.0,76101.0,12.19,98.68,172098985#0,0.0
76102.0,76103.0,23.86,191.29,172098985#1,0.0
76106.0,76107.0,16.68,140.27,172188625#1,0.0
76108.0,76109.0,9.34,68.7,172204392,0.0
76112.0,76113.0,22.02,172.98,172219124#2,0.0
76114.0,76115.0,24.61,161.77,172219124#3,0.0
76116.0,76117.0,26.86,144.2,172219124#4,0.0
76118.0,76119.0,17.86,115.99,172219128,0.0
76120.0,76121.0,21.16,150.76,172219133#0,0.0
76122.0,76123.0,21.56,160.07,172219133#1,0.0
76124.0,76125.0,24.93,170.05,172219133#2,0.0
76126.0,76127.0,22.78,298.36,172242834#0,0.0
76128.0,76129.0,6.98,85.98,172242834#1,0.0
76130.0,76131.0,7.32,85.98,172242835#1,0.0
76132.0,76133.0,9.68,126.69,172242835#2,0.0
76134.0,76135.0,14.27,187.19,172242835#3,0.0
76136.0,76137.0,3.25,39.62,172242835#4,0.0
76138.0,76139.0,11.63,105.41,172242936,0.0
76140.0,76141.0,22.57,273.49,172242937#1,0.0
76142.0,76143.0,38.99,501.56,172243640#1,0.0
76144.0,76145.0,15.93,81.31,172248642#0,0.0
76152.0,76153.0,26.83,178.7,172274264,0.0
76154.0,76155.0,42.4,353.13,172274266,0.0
76164.0,76165.0,4.62,48.62,172304481#1,0.0
76166.0,76167.0,26.05,202.97,172321066#2,0.0
76168.0,76169.0,11.03,96.83,172321067#0,0.0
76170.0,76171.0,30.29,181.83,172321067#1,0.0
76172.0,76173.0,13.83,122.64,172382664,0.0
76178.0,76179.0,9.26,90.54,172403418#0,0.0
76180.0,76181.0,7.99,105.18,172403418#1,0.0
76182.0,76183.0,10.18,84.13,172408621#2,0.0
76184.0,76185.0,5.84,42.85,172408621#3,0.0
76186.0,76187.0,39.15,287.64,172418515,0.0
76192.0,76193.0,,0.2,172421115#0,0.0
76194.0,76195.0,34.04,237.85,172421115#1,0.0
76196.0,76197.0,10.19,70.35,172421115#2,0.0
76202.0,76203.0,11.81,93.38,172425895#0,0.0
76206.0,76207.0,28.94,243.81,172425901#1,0.0
76208.0,76209.0,19.6,164.15,172425903#1,0.0
76210.0,76211.0,13.39,101.98,172425905,0.0
76212.0,76213.0,5.48,65.51,172425911,0.0
76214.0,76215.0,13.29,175.8,172425919,0.0
76216.0,76217.0,20.83,176.23,172425925#0,0.0
76218.0,76219.0,3.97,28.22,172430646,0.0
76220.0,76221.0,18.35,213.82,172430683,0.0
76222.0,76223.0,10.98,117.0,172430685,0.0
76224.0,76225.0,16.18,210.48,172431877#1,0.0
76226.0,76227.0,3.88,50.91,172431878,0.0
76228.0,76229.0,22.35,204.46,172431879#0,0.0
76230.0,76231.0,5.08,60.95,172431886,0.0
76232.0,76233.0,15.62,60.94,172431887#0,0.0
76234.0,76235.0,3.27,33.24,172431888#1,0.0
76236.0,76237.0,7.04,34.88,172431889#0,0.0
76238.0,76239.0,5.83,67.75,172432949#1,0.0
76240.0,76241.0,16.43,127.37,172437517,0.0
76242.0,76243.0,6.39,12.04,172438234#0,0.0
76244.0,76245.0,14.41,104.46,172439811#0,0.0
76246.0,76247.0,2.19,14.03,172439811#2,0.0
76248.0,76249.0,8.62,78.01,172439811#5,0.0
76250.0,76251.0,6.07,81.91,172439812#1,0.0
76254.0,76255.0,19.36,35.79,172444691#0,0.0
76256.0,76257.0,27.55,199.33,172451889#1,0.0
76260.0,76261.0,26.53,230.17,172455064#1,0.0
76262.0,76263.0,26.23,214.67,172455066#0,0.0
76264.0,76265.0,16.7,139.31,172455066#1,0.0
76266.0,76267.0,6.98,89.7,172455382#1,0.0
76268.0,76269.0,2.39,31.96,172455382#2,0.0
76270.0,76271.0,1.02,1.23,172535403#0,0.0
76272.0,76273.0,3.32,41.31,172535405#1,0.0
76274.0,76275.0,7.56,42.48,172535406#0,0.0
76276.0,76277.0,14.19,176.72,172535407#0,0.0
76278.0,76279.0,24.54,319.65,172535407#1,0.0
76280.0,76281.0,5.42,34.36,172535407#2,0.0
76282.0,76283.0,7.1,90.74,172536702#1,0.0
76286.0,76287.0,13.02,99.07,172561914#0,0.0
76288.0,76289.0,7.97,58.74,172561914#1,0.0
76290.0,76291.0,19.33,139.18,172561914#2,0.0
76298.0,76299.0,10.3,123.61,172655509#1,0.0
76300.0,76301.0,14.76,159.52,172655510#2,0.0
76302.0,76303.0,18.9,204.33,172656126#0,0.0
76304.0,76305.0,17.75,242.36,172656126#1,0.0
76306.0,76307.0,2.43,25.81,172656126#2,0.0
76308.0,76309.0,9.27,111.93,172656126#3,0.0
76310.0,76311.0,19.11,137.84,172656127#0,0.0
76312.0,76313.0,8.91,76.57,172656127#1,0.0
76314.0,76315.0,34.18,256.08,172656127#2,0.0
76318.0,76319.0,12.32,112.27,17267888#0,0.0
76320.0,76321.0,27.05,331.23,17267888#5,0.0
76322.0,76323.0,47.91,334.49,172698890,0.0
76326.0,76327.0,15.5,111.69,17272947#1,0.0
76330.0,76331.0,15.8,217.06,172801505,0.0
76334.0,76335.0,19.94,142.13,172844044,0.0
76336.0,76337.0,14.91,123.21,172854580,0.0
76342.0,76343.0,2.9,18.4,172855039,0.0
76344.0,76345.0,18.75,88.24,172889672#1,0.0
76350.0,76351.0,5.17,58.71,172920329#1,0.0
76356.0,76357.0,11.64,75.57,172921853#0,0.0
76358.0,76359.0,25.41,180.75,172921853#1,0.0
76360.0,76361.0,27.74,201.13,172921853#2,0.0
76362.0,76363.0,24.68,163.23,172921857#0,0.0
76388.0,76389.0,27.67,200.84,173064854,0.0
76396.0,76397.0,68.24,879.68,173130475,0.0
76398.0,76399.0,4.25,56.75,173185796#0,0.0
76400.0,76401.0,16.47,151.78,173185796#1,0.0
76402.0,76403.0,7.38,61.94,173197451#0,0.0
76404.0,76405.0,5.36,42.35,173197451#1,0.0
76406.0,76407.0,11.79,99.8,173197451#3,0.0
76408.0,76409.0,12.69,54.67,173210313#0,0.0
76410.0,76411.0,3.39,26.12,173210316#0,0.0
76412.0,76413.0,10.75,80.44,173210316#1,0.0
76414.0,76415.0,36.76,230.09,173210316#2,0.0
76418.0,76419.0,3.07,78.06,173220885#1,0.0
76420.0,76421.0,10.28,148.64,173220885#10,0.0
76422.0,76423.0,11.47,173.96,173220885#2,0.0
76424.0,76425.0,5.02,91.01,173220885#3,0.0
76426.0,76427.0,8.79,109.35,173220885#4,0.0
76428.0,76429.0,8.07,138.63,173220885#9,0.0
76432.0,76433.0,14.99,86.44,173299750#0,0.0
76444.0,76445.0,25.79,173.22,173567970,0.0
76446.0,76447.0,1.41,11.82,173640273#0,0.0
76448.0,76449.0,5.97,70.16,173640273#1,0.0
76450.0,76451.0,22.47,182.92,173640273#2,0.0
76456.0,76457.0,9.98,85.31,173990557,0.0
76458.0,76459.0,21.66,161.68,174144168#0,0.0
76460.0,76461.0,23.91,184.43,174144168#1,0.0
76462.0,76463.0,23.8,184.09,174144168#2,0.0
76464.0,76465.0,32.69,280.6,174172052,0.0
76470.0,76471.0,24.14,176.8,174270612,0.0
76474.0,76475.0,6.81,56.3,174282611,0.0
76478.0,76479.0,7.62,97.49,174392986,0.0
76482.0,76483.0,24.95,142.86,174649008,0.0
76484.0,76485.0,11.05,134.27,174724920#0,0.0
76486.0,76487.0,9.02,98.48,174724920#1,0.0
76488.0,76489.0,16.7,195.05,174724920#2,0.0
76490.0,76491.0,3.14,16.79,174724920#3,0.0
76498.0,76499.0,24.76,173.36,174976394#3,0.0
76500.0,76501.0,19.15,135.83,174976394#4,0.0
76502.0,76503.0,11.21,80.26,174976399,0.0
76510.0,76511.0,3.01,29.1,175081979#1,0.0
76512.0,76513.0,81.91,645.47,175081979#2,0.0
76514.0,76515.0,7.98,44.17,175081980#0,0.0
76516.0,76517.0,12.29,93.54,175081980#1,0.0
76518.0,76519.0,22.04,171.82,175081980#2,0.0
76520.0,76521.0,16.61,132.58,175081980#3,0.0
76528.0,76529.0,16.34,140.6,175084449,0.0
76532.0,76533.0,13.14,93.55,175256721#0,0.0
76534.0,76535.0,14.21,98.73,175256721#1,0.0
76536.0,76537.0,7.36,89.9,175381594,0.0
76538.0,76539.0,12.7,221.04,175428067,0.0
76540.0,76541.0,6.27,36.86,175567664,0.0
76542.0,76543.0,23.6,329.65,175568047,0.0
76550.0,76551.0,13.64,110.04,175573811#2,0.0
76552.0,76553.0,11.79,109.27,175573818#0,0.0
76554.0,76555.0,12.75,110.54,175573818#1,0.0
76556.0,76557.0,14.8,112.26,175573818#2,0.0
76560.0,76561.0,13.52,102.42,175573822,0.0
76562.0,76563.0,0.71,3.2,175573823#1,0.0
76580.0,76581.0,11.95,108.05,175574452,0.0
76588.0,76589.0,13.47,106.64,175585609,0.0
76590.0,76591.0,59.45,1274.12,175590191,0.0
76592.0,76593.0,38.71,551.94,175590193,0.0
76594.0,76595.0,8.86,108.36,175631760#0,0.0
76596.0,76597.0,1.97,27.66,175631760#1,0.0
76598.0,76599.0,3.84,39.34,175668671#1,0.0
76600.0,76601.0,8.8,107.41,175671145,0.0
76602.0,76603.0,26.32,212.29,175671149,0.0
76660.0,76661.0,8.18,52.2,175873530,0.0
76668.0,76669.0,9.38,109.34,175894680#1,0.0
76674.0,76675.0,11.12,102.68,175894683,0.0
76678.0,76679.0,16.89,141.23,175913914#2,0.0
76680.0,76681.0,20.92,97.08,175913915#0,0.0
76682.0,76683.0,23.33,149.96,175916561,0.0
76684.0,76685.0,68.08,502.75,175916564#1,0.0
76686.0,76687.0,28.36,221.01,175916577#0,0.0
76688.0,76689.0,14.12,82.92,175916577#1,0.0
76690.0,76691.0,31.28,260.24,175916580#0,0.0
76692.0,76693.0,37.17,276.47,175916580#1,0.0
76694.0,76695.0,40.47,350.28,175916586,0.0
76700.0,76701.0,14.4,64.52,175916608#0,0.0
76702.0,76703.0,10.22,136.07,175916616#0,0.0
76704.0,76705.0,7.31,94.66,175916616#1,0.0
76706.0,76707.0,20.27,137.62,175916618#1,0.0
76708.0,76709.0,8.08,68.21,175916618#2,0.0
76710.0,76711.0,11.05,81.84,175916618#3,0.0
76714.0,76715.0,8.32,128.62,175916619#0,0.0
76716.0,76717.0,7.55,92.89,175916624#1,0.0
76718.0,76719.0,4.11,31.16,175916628#1,0.0
76720.0,76721.0,2.94,20.19,175916628#2,0.0
76722.0,76723.0,5.86,46.37,175916629,0.0
76726.0,76727.0,20.17,272.33,175916638#0,0.0
76728.0,76729.0,5.84,80.97,175916638#1,0.0
76730.0,76731.0,11.7,160.27,175916639#0,0.0
76732.0,76733.0,13.84,197.08,175916639#1,0.0
76736.0,76737.0,18.73,247.29,175916647,0.0
76738.0,76739.0,15.06,63.25,175916650#0,0.0
76740.0,76741.0,43.91,365.8,175916780,0.0
76742.0,76743.0,32.53,455.09,175916787#0,0.0
76752.0,76753.0,27.46,196.48,176019867#0,0.0
76754.0,76755.0,21.89,164.37,176019867#1,0.0
76756.0,76757.0,9.01,117.44,176031295,0.0
76758.0,76759.0,0.48,4.22,176031296,0.0
76762.0,76763.0,25.31,198.02,176031297#1,0.0
76764.0,76765.0,7.42,63.42,176031303#0,0.0
76766.0,76767.0,14.9,199.73,176031304,0.0
76768.0,76769.0,3.37,22.05,176031307,0.0
76770.0,76771.0,15.66,212.17,176031309#0,0.0
76772.0,76773.0,7.45,99.96,176031309#1,0.0
76774.0,76775.0,29.81,184.34,176031309#2,0.0
76778.0,76779.0,10.91,45.27,176031314#0,0.0
76780.0,76781.0,17.49,113.6,176031315,0.0
76782.0,76783.0,8.56,70.75,176031316,0.0
76786.0,76787.0,24.7,256.25,176031323#1,0.0
76788.0,76789.0,5.97,81.01,176031384#1,0.0
76790.0,76791.0,3.61,42.09,176039657#0,0.0
76792.0,76793.0,5.94,74.83,176039657#1,0.0
76794.0,76795.0,4.26,29.05,176043794,0.0
76796.0,76797.0,6.15,29.26,176043803#1,0.0
76800.0,76801.0,16.52,101.68,176043806,0.0
76802.0,76803.0,23.49,268.31,176043807#2,0.0
76804.0,76805.0,0.19,2.04,176043807#3,0.0
76806.0,76807.0,10.06,142.98,176050255,0.0
76810.0,76811.0,14.04,123.59,176050262#1,0.0
76812.0,76813.0,16.82,85.12,176050262#2,0.0
76820.0,76821.0,5.57,38.65,176050263#3,0.0
76822.0,76823.0,10.86,81.33,176050264#0,0.0
76828.0,76829.0,6.1,81.07,176050271#0,0.0
76830.0,76831.0,0.02,0.2,176050271#1,0.0
76832.0,76833.0,20.37,276.34,176050273,0.0
76834.0,76835.0,9.89,64.32,176050275#0,0.0
76836.0,76837.0,10.1,115.61,176050275#2,0.0
76838.0,76839.0,8.54,110.0,176050275#3,0.0
76840.0,76841.0,5.43,40.84,176050276,0.0
76842.0,76843.0,11.21,146.72,176050277,0.0
76844.0,76845.0,15.25,121.29,176050279#1,0.0
76846.0,76847.0,3.45,27.72,176050279#2,0.0
76848.0,76849.0,22.07,174.93,176050279#3,0.0
76850.0,76851.0,10.21,71.91,176051612#1,0.0
76852.0,76853.0,0.75,9.4,176072020#0,0.0
76854.0,76855.0,4.02,22.25,176072020#1,0.0
76862.0,76863.0,7.28,97.29,176187579,0.0
76868.0,76869.0,31.56,257.46,176187595,0.0
76872.0,76873.0,19.32,298.42,176187607,0.0
76876.0,76877.0,13.03,160.71,176187615,0.0
76878.0,76879.0,14.71,148.89,176187616#1,0.0
76880.0,76881.0,10.5,85.85,176187618,0.0
76882.0,76883.0,53.27,601.93,176187635,0.0
76886.0,76887.0,4.82,40.51,176187643,0.0
76888.0,76889.0,13.82,101.95,176187644#0,0.0
76890.0,76891.0,11.76,92.84,176187644#1,0.0
76896.0,76897.0,52.93,373.02,176213808#2,0.0
76898.0,76899.0,17.25,128.96,176213810,0.0
76902.0,76903.0,22.64,168.12,176338608#1,0.0
76904.0,76905.0,11.21,102.55,176338610#0,0.0
76906.0,76907.0,18.62,247.38,176338610#4,0.0
76908.0,76909.0,0.9,10.14,176338610#7,0.0
76910.0,76911.0,37.61,284.76,176372126#0,0.0
76912.0,76913.0,10.36,65.68,176372126#3,0.0
76914.0,76915.0,4.12,54.32,176374878,0.0
76916.0,76917.0,0.13,0.2,176374879#0,0.0
76918.0,76919.0,1.46,7.41,176374879#2,0.0
76920.0,76921.0,11.46,81.36,176374881,0.0
76924.0,76925.0,14.8,79.5,176487943#0,0.0
76928.0,76929.0,11.14,68.99,176621902#0,0.0
76930.0,76931.0,5.38,18.76,176621904#0,0.0
76932.0,76933.0,19.54,264.93,176621906#0,0.0
76934.0,76935.0,5.1,68.86,176621906#1,0.0
76936.0,76937.0,5.8,12.36,176621906#1.78,0.0
76938.0,76939.0,17.45,140.08,176621907#2,0.0
76942.0,76943.0,7.1,38.05,176621910#0,0.0
76944.0,76945.0,7.77,98.22,176621934#0,0.0
76946.0,76947.0,1.24,16.53,176621934#1,0.0
76948.0,76949.0,9.25,75.06,176621934#2,0.0
76962.0,76963.0,37.32,420.57,176753721,0.0
76964.0,76965.0,19.39,251.02,176753723#0,0.0
76966.0,76967.0,7.73,97.63,176753730#1,0.0
76968.0,76969.0,58.87,456.95,176753739,0.0
76970.0,76971.0,12.86,171.18,176753748,0.0
76972.0,76973.0,6.14,72.31,176753750#1,0.0
76976.0,76977.0,5.93,57.83,176753755#0,0.0
76978.0,76979.0,17.97,234.79,176753760#1,0.0
76980.0,76981.0,4.97,65.49,176753760#2,0.0
76982.0,76983.0,4.65,60.89,176753760#3,0.0
76984.0,76985.0,1.3,17.06,176753760#4,0.0
76986.0,76987.0,36.73,328.31,176753760#5,0.0
76988.0,76989.0,8.6,94.59,176753762,0.0
76990.0,76991.0,23.87,183.8,17678133,0.0
76992.0,76993.0,14.08,102.11,176869740,0.0
76994.0,76995.0,5.6,43.81,176869742,0.0
76996.0,76997.0,14.16,101.99,176922800,0.0
77004.0,77005.0,13.18,136.15,177146163#1,0.0
77006.0,77007.0,30.83,377.56,177146163#3,0.0
77008.0,77009.0,25.22,329.65,177146163#4,0.0
77010.0,77011.0,21.72,136.7,177146163#5,0.0
77016.0,77017.0,6.82,80.08,177355622,0.0
77018.0,77019.0,3.17,33.56,177372522,0.0
77024.0,77025.0,36.14,240.71,177494526,0.0
77028.0,77029.0,21.98,223.27,177599475,0.0
77030.0,77031.0,17.55,232.97,177599476#0,0.0
77032.0,77033.0,17.41,231.76,177599476#1,0.0
77042.0,77043.0,38.18,269.32,177615723#1,0.0
77044.0,77045.0,5.46,41.13,177615728#0,0.0
77058.0,77059.0,18.96,150.78,177839807#1,0.0
77062.0,77063.0,21.36,317.4,177887681#2,0.0
77064.0,77065.0,10.65,157.31,177887681#3,0.0
77066.0,77067.0,42.91,633.19,177887681#4,0.0
77068.0,77069.0,2.27,33.65,177887681#5,0.0
77080.0,77081.0,4.85,20.63,178028203#1,0.0
77082.0,77083.0,4.93,31.2,178028203#2,0.0
77084.0,77085.0,11.12,86.5,178028204#1,0.0
77086.0,77087.0,10.57,51.0,178028204#2,0.0
77088.0,77089.0,7.88,60.44,178028204#7,0.0
77094.0,77095.0,6.51,54.38,178028208,0.0
77096.0,77097.0,47.08,420.67,178028209,0.0
77108.0,77109.0,14.72,137.89,178482293,0.0
77110.0,77111.0,0.67,4.57,178690941,0.0
77112.0,77113.0,8.67,84.99,178690943,0.0
77120.0,77121.0,27.43,173.28,179019727,0.0
77124.0,77125.0,10.65,91.88,179138575,0.0
77126.0,77127.0,14.93,113.28,179164044#0,0.0
77130.0,77131.0,20.25,168.85,179164047#3,0.0
77134.0,77135.0,2.28,18.21,179194080#1,0.0
77136.0,77137.0,0.69,5.66,179194080#2,0.0
77138.0,77139.0,,0.2,179194080#3,0.0
77140.0,77141.0,28.04,34.53,179194081#0,0.0
77142.0,77143.0,22.81,175.53,179215876#2,0.0
77148.0,77149.0,11.7,89.34,179307467#0,0.0
77150.0,77151.0,25.43,195.41,179307467#1,0.0
77154.0,77155.0,16.16,139.09,179404218#1,0.0
77156.0,77157.0,20.44,176.81,179404218#2,0.0
77158.0,77159.0,11.76,145.53,179457703#3,0.0
77176.0,77177.0,12.25,64.17,179582992,0.0
77178.0,77179.0,8.44,100.51,179619618,0.0
77188.0,77189.0,8.19,58.75,179818692,0.0
77190.0,77191.0,4.4,35.09,179818694,0.0
77192.0,77193.0,3.63,23.92,179818696,0.0
77194.0,77195.0,6.87,25.24,179818697#0,0.0
77206.0,77207.0,12.2,96.89,180232871#1,0.0
77208.0,77209.0,18.02,145.81,180232871#2,0.0
77216.0,77217.0,33.04,372.38,180239842,0.0
77218.0,77219.0,6.59,77.41,180239847,0.0
77220.0,77221.0,11.0,66.43,180239858#0,0.0
77228.0,77229.0,8.73,70.22,180255986,0.0
77230.0,77231.0,1.49,11.41,1802559860,0.0
77234.0,77235.0,12.2,93.8,180324466#1,0.0
77236.0,77237.0,11.05,96.66,180324466#2,0.0
77246.0,77247.0,13.44,91.9,180442271,0.0
77256.0,77257.0,5.54,73.01,180592635#0,0.0
77258.0,77259.0,5.58,69.63,180592636,0.0
77268.0,77269.0,5.16,68.86,180797802#0,0.0
77270.0,77271.0,4.1,53.33,180797802#1,0.0
77272.0,77273.0,6.95,92.09,180797804#0,0.0
77274.0,77275.0,5.16,68.73,180797804#1,0.0
77276.0,77277.0,13.13,174.51,180797805#0,0.0
77278.0,77279.0,9.23,122.95,180797806,0.0
77280.0,77281.0,7.29,59.01,180892739,0.0
77282.0,77283.0,6.13,46.17,180892739.70,0.0
77284.0,77285.0,12.4,94.43,180892741,0.0
77286.0,77287.0,14.43,184.24,18091945#1,0.0
77288.0,77289.0,11.82,118.65,180987807#1,0.0
77290.0,77291.0,7.32,56.73,181020318,0.0
77292.0,77293.0,3.02,23.08,181020321,0.0
77294.0,77295.0,5.65,25.22,181088809#0,0.0
77296.0,77297.0,1.93,17.11,181088809#2,0.0
77298.0,77299.0,6.64,82.16,181088809#3,0.0
77300.0,77301.0,2.75,37.42,181088809#4,0.0
77302.0,77303.0,4.26,25.53,181088810#0,0.0
77304.0,77305.0,9.9,128.56,181092057#2,0.0
77306.0,77307.0,24.69,317.13,181092057#3,0.0
77308.0,77309.0,0.97,6.27,181092057#4,0.0
77310.0,77311.0,0.3,3.1,181092057#5,0.0
77312.0,77313.0,13.6,178.63,181092057#6,0.0
77314.0,77315.0,5.29,70.41,181092057#7,0.0
77316.0,77317.0,29.88,394.89,181407580#2,0.0
77318.0,77319.0,68.73,921.13,181407580#3,0.0
77320.0,77321.0,5.53,63.97,181407585,0.0
77322.0,77323.0,42.23,303.87,181407590,0.0
77324.0,77325.0,3.57,30.47,181462420,0.0
77326.0,77327.0,20.47,160.49,181468992,0.0
77328.0,77329.0,23.72,180.49,181472197,0.0
77330.0,77331.0,5.34,54.61,181478018#0,0.0
77332.0,77333.0,16.59,201.4,181478018#1,0.0
77346.0,77347.0,14.14,118.11,182331748#1,0.0
77348.0,77349.0,4.62,31.01,182345493#0,0.0
77350.0,77351.0,4.19,34.05,182415926#0,0.0
77352.0,77353.0,5.26,40.44,182415926#1,0.0
77354.0,77355.0,12.99,82.7,182513811,0.0
77356.0,77357.0,18.01,132.58,182575045,0.0
77358.0,77359.0,18.51,143.16,182582353,0.0
77360.0,77361.0,2.62,28.61,182584477#1,0.0
77362.0,77363.0,7.53,29.61,182584478#0,0.0
77364.0,77365.0,1.18,10.98,182599168#2,0.0
77368.0,77369.0,1.82,19.43,182603253#1,0.0
77370.0,77371.0,6.29,84.84,182603253#2,0.0
77372.0,77373.0,15.05,163.98,182603253#3,0.0
77374.0,77375.0,11.06,142.27,182603253#7,0.0
77376.0,77377.0,10.06,135.96,182603253#8,0.0
77378.0,77379.0,8.76,83.69,182604673#0,0.0
77380.0,77381.0,9.86,67.16,182604676#1,0.0
77382.0,77383.0,0.06,0.2,182618035,0.0
77384.0,77385.0,11.65,142.75,182618036,0.0
77386.0,77387.0,5.35,66.1,182618037#1,0.0
77388.0,77389.0,10.4,70.3,182618037#2,0.0
77390.0,77391.0,10.73,112.06,182620302#1,0.0
77392.0,77393.0,8.58,100.35,182620302#2,0.0
77394.0,77395.0,13.3,76.29,182622175#0,0.0
77396.0,77397.0,0.45,6.87,182623480,0.0
77400.0,77401.0,22.16,169.26,182624147,0.0
77402.0,77403.0,21.3,155.47,182662530,0.0
