"simulation_index","MOD_demand_subset","fleet_size","network_name","vehtype","objective_function","evaluation_int_start","evaluation_int_end","random_seed","start_time","end_time","op_module","demand_base","network_type","sim_env","sumo_t_update","sumo_fcd_vehicles","rerouting_sc","hybrid_router","p_ref","reliable_tt_det","f_det","reliable_tt_prob","k_quantile","sim_declined_rq","rtt_corr_add","op_max_wait_time","routing_behavior_scenario","op_const_boarding_time","Simulated?"
"3202","0.2","10000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3203","0.4","20000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3204","0.6","30000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3205","0.8","40000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3206","1","50000","sumo_berlin_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3215","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3216","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1","0","","pv_replacement","0","300","","30","0"
"3217","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.02","0","","pv_replacement","0","300","","30","0"
"3218","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.04","0","","pv_replacement","0","300","","30","0"
"3219","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.06","0","","pv_replacement","0","300","","30","0"
"3220","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.08","0","","pv_replacement","0","300","","30","0"
"3221","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.1","0","","pv_replacement","0","300","","30","0"
"3222","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.12","0","","pv_replacement","0","300","","30","0"
"3223","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.14","0","","pv_replacement","0","300","","30","0"
"3224","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.16","0","","pv_replacement","0","300","","30","0"
"3225","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.18","0","","pv_replacement","0","300","","30","0"
"3226","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.2","0","","pv_replacement","0","300","","30","0"
"3227","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.5","pv_replacement","0","300","","30","0"
"3228","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.55","pv_replacement","0","300","","30","0"
"3229","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.6","pv_replacement","0","300","","30","0"
"3230","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.65","pv_replacement","0","300","","30","0"
"3231","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.7","pv_replacement","0","300","","30","0"
"3232","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.75","pv_replacement","0","300","","30","0"
"3233","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.8","pv_replacement","0","300","","30","0"
"3234","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.85","pv_replacement","0","300","","30","0"
"3235","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.9","pv_replacement","0","300","","30","0"
"3236","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.95","pv_replacement","0","300","","30","0"
"3237","0.02","1000","sumo_berlin_mean_s_0-3_c_100","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.97","pv_replacement","0","300","","30","0"
"3238","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"3239","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1","0","","pv_replacement","0","300","","30","0"
"3240","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.02","0","","pv_replacement","0","300","","30","0"
"3241","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.04","0","","pv_replacement","0","300","","30","0"
"3242","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.06","0","","pv_replacement","0","300","","30","0"
"3243","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.08","0","","pv_replacement","0","300","","30","0"
"3244","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.1","0","","pv_replacement","0","300","","30","0"
"3245","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.12","0","","pv_replacement","0","300","","30","0"
"3246","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.14","0","","pv_replacement","0","300","","30","0"
"3247","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.16","0","","pv_replacement","0","300","","30","0"
"3248","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.18","0","","pv_replacement","0","300","","30","0"
"3249","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.2","0","","pv_replacement","0","300","","30","0"
"3250","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.5","pv_replacement","0","300","","30","0"
"3251","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.55","pv_replacement","0","300","","30","0"
"3252","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.6","pv_replacement","0","300","","30","0"
"3253","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.65","pv_replacement","0","300","","30","0"
"3254","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.7","pv_replacement","0","300","","30","0"
"3255","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.75","pv_replacement","0","300","","30","0"
"3256","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.8","pv_replacement","0","300","","30","0"
"3257","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.85","pv_replacement","0","300","","30","0"
"3258","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.9","pv_replacement","0","300","","30","0"
"3259","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.95","pv_replacement","0","300","","30","0"
"3260","0.05","2500","sumo_berlin_mean_s_0-3_c_101","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.97","pv_replacement","0","300","","30","0"
"3261","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","1"
"3262","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1","0","","pv_replacement","0","300","","30","0"
"3263","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.02","0","","pv_replacement","0","300","","30","0"
"3264","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.04","0","","pv_replacement","0","300","","30","0"
"3265","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.06","0","","pv_replacement","0","300","","30","0"
"3266","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.08","0","","pv_replacement","0","300","","30","0"
"3267","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.1","0","","pv_replacement","0","300","","30","0"
"3268","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.12","0","","pv_replacement","0","300","","30","0"
"3269","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.14","0","","pv_replacement","0","300","","30","0"
"3270","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","3","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.16","0","","pv_replacement","0","300","","30","0"
